"date","BAA","AAA","LTGOVTBD","GS20","CP3M","CPN3M","TB3MS","TB6MS","MVMTD027MNFRBDAL","real_rate_1month","real_rate_1year","real_rate_10year","ffr","TD_public","TD_frb","TD_foreign","TD_private","TD_foreign_split","TD_frb_split","DATE","GDP","TD_yield2","TD_yield5","TD_yield10","TD_yield20","HQM_yield2","HQM_yield5","HQM_yield10","HQM_yield20","TIPSF02","TIPSF03","TIPSF04","TIPSF05","TIPSF06","TIPSF07","TIPSF08","TIPSF09","TIPSF10","TIPSF11","TIPSF12","TIPSF13","TIPSF14","TIPSF15","TIPSF16","TIPSF17","TIPSF18","TIPSF19","TIPSF20","date_qtr_begin","qtr_end","TD_mkt_val","TD_yield","TB_yield","CP_yield","AAA_yield","BAA_yield","AAA_TD_spread","BAA_TD_spread","CP_TB_spread","log_treasury","log_gdp","hqm_TD_spread2","hqm_TD_spread5","hqm_TD_spread10","hqm_TD_spread20","d_ffr","d_TB_yield","d_TD_yield","d_AAA_yield","d_BAA_yield","d_TIPSF02","d_TIPSF03","d_TIPSF04","d_TIPSF05","d_TIPSF06","d_TIPSF07","d_TIPSF08","d_TIPSF09","d_TIPSF10","d_TIPSF11","d_TIPSF12","d_TIPSF13","d_TIPSF14","d_TIPSF15","d_TIPSF16","d_TIPSF17","d_TIPSF18","d_TIPSF19","d_TIPSF20","d_AAA_TD_spread","d_BAA_TD_spread","d_CP_TB_spread","d_real_rate_1month","d_real_rate_1year","d_real_rate_10year","d_hqm_TD_spread2","d_hqm_TD_spread5","d_hqm_TD_spread10","d_hqm_TD_spread20","d_log_gdp","d_log_treasury","liquid_effective_leverage_agg","liquid_effective_leverage_avg","effective_leverage_agg","effective_leverage_avg"
1995-07-01,8.05333333333333,7.43333333333333,6.74666666666667,6.77,5.78333333333333,NA,5.36666666666667,5.36,3386.13333333333,2.20057566666667,2.38563036666667,3.03470573333333,5.79666666666667,3653199,367700,820400,3286000,0.22457030126199,0.100651511182391,1995-07-01,7683.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2284.88891348833,6.74666666666667,5.36666666666667,5.78333333333333,7.43333333333333,8.05333333333333,0.686666666666667,1.30666666666667,0.416666666666666,7.73407268660532,8.94678164442161,NA,NA,NA,NA,-0.223333333333333,-0.23,-0.25,-0.226666666666667,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233333333333334,0.0700000000000003,-0.0266666666666673,-0.577663366666667,-0.675381933333333,-0.292001266666667,NA,NA,NA,NA,1.33816440915382,0.444668854300279,3.17841297758917,4.98579793229045,5.951182096073,5.55208648863997
1995-10-01,7.64,6.98666666666667,6.28333333333333,6.3,5.73333333333333,NA,5.26,5.24,3490.7,3.03007636666667,2.63641576666667,2.87203576666667,5.72,3684209,378200,835200,3307700,0.22669723677457,0.102654328242507,1995-10-01,7772.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341.03249199489,6.28333333333333,5.26,5.73333333333333,6.98666666666667,7.64,0.703333333333333,1.35666666666667,0.473333333333334,7.75834734693107,8.95835820652271,NA,NA,NA,NA,-0.0766666666666671,-0.106666666666667,-0.463333333333334,-0.446666666666667,-0.413333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666666666,0.0500000000000007,0.0566666666666675,0.8295007,0.2507854,-0.162669966666667,NA,NA,NA,NA,1.15765621011032,2.42746603257462,3.07470334812501,4.78706447390094,5.30925861948659,5.28668560172854
1996-01-01,7.71,7.05,6.35666666666667,6.38333333333333,5.28666666666667,NA,4.93,4.88333333333333,3500.86666666667,2.82142483333333,2.3852581,2.7142481,5.36333333333333,3764019,377100,908100,3386700,0.241258080790772,0.10018546665147,1996-01-01,7868.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305.5183328777,6.35666666666667,4.93,5.28666666666667,7.05,7.71,0.693333333333333,1.35333333333333,0.356666666666667,7.74306080341636,8.97061865918382,NA,NA,NA,NA,-0.356666666666666,-0.33,0.0733333333333333,0.0633333333333335,0.0700000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00999999999999979,-0.00333333333333297,-0.116666666666666,-0.208651533333333,-0.251157666666666,-0.157787666666666,NA,NA,NA,NA,1.22604526611134,-1.52865435147058,2.7524757571987,4.76516294635922,5.05190415612303,5.30219246967932
1996-04-01,8.29666666666667,7.61,7.07333333333333,7.10333333333333,5.42333333333333,NA,5.02,5.14333333333333,3435.86666666667,2.35742146666667,2.4231885,3.3024802,5.24333333333333,3738633,383900,929700,3354400,0.24867377996182,0.102684590865164,1996-04-01,8032.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228.64615228793,7.07333333333333,5.02,5.42333333333333,7.61,8.29666666666667,0.536666666666667,1.22333333333333,0.403333333333333,7.70914957349299,8.99129341813654,NA,NA,NA,NA,-0.12,0.0899999999999999,0.716666666666667,0.56,0.586666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156666666666666,-0.13,0.046666666666666,-0.464003366666667,0.0379304,0.588232099999999,NA,NA,NA,NA,2.06747589527136,-3.39112299233717,2.76628805876243,4.77733156434186,5.23180436756645,5.43665666201973
1996-07-01,8.29333333333333,7.59,7.06666666666667,7.09333333333333,5.49,NA,5.09666666666667,5.22333333333333,3460.13333333333,2.7629377,2.60201713333333,3.40649936666667,5.30666666666667,3777808,383900,993400,3393200,0.262956719875653,0.101619775277092,1996-07-01,8131.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2198.65004990548,7.06666666666667,5.09666666666667,5.49,7.59,8.29333333333333,0.523333333333333,1.22666666666667,0.393333333333334,7.69559883732916,9.0034893732788,NA,NA,NA,NA,0.0633333333333335,0.0766666666666671,-0.00666666666666682,-0.0200000000000005,-0.00333333333333385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0133333333333336,0.00333333333333297,-0.00999999999999979,0.405516233333334,0.178828633333333,0.104019166666667,NA,NA,NA,NA,1.21959551422606,-1.35507361638298,2.79223122489488,4.68279968482731,5.30921453257705,5.34438376881823
1996-10-01,7.91666666666667,7.23,6.68333333333333,6.71,5.45,NA,4.97666666666667,5.07333333333333,3548.93333333333,2.395791,2.3226539,3.1369771,5.28,3825994,390900,1102100,3431200,0.288055862084467,0.102169527709662,1996-10-01,8259.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164.04943997995,6.68333333333333,4.97666666666667,5.45,7.23,7.91666666666667,0.546666666666666,1.23333333333333,0.473333333333334,7.67973648627654,9.01915214215976,NA,NA,NA,NA,-0.0266666666666664,-0.12,-0.383333333333333,-0.36,-0.376666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233333333333325,0.00666666666666682,0.0800000000000001,-0.3671467,-0.279363233333333,-0.269522266666667,NA,NA,NA,NA,1.56627688809667,-1.58623510526228,2.69492440799364,4.43803191495034,4.87628199021856,4.9950518528716
1997-01-01,8.07,7.42666666666667,6.89333333333333,6.91,5.47,5.32,5.06,5.14,3541.96666666667,1.9957144,2.17722903333333,3.25893283333333,5.27666666666667,3874106,395100,1157600,3452200,0.298804420942535,0.101984819207322,1997-01-01,8362.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2122.38453769721,6.89333333333333,5.06,5.47,7.42666666666667,8.07,0.533333333333333,1.17666666666667,0.41,7.66029551750544,9.03153123939177,NA,NA,NA,NA,-0.00333333333333385,0.083333333333333,0.21,0.196666666666667,0.153333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0133333333333328,-0.0566666666666666,-0.0633333333333335,-0.4000766,-0.145424866666667,0.121955733333333,NA,NA,NA,NA,1.2379097232003,-1.94409687710948,2.57712192608107,4.2252369105225,4.64342684930878,4.79980513319602
1997-04-01,8.18666666666667,7.57333333333333,7,7.02,5.68333333333333,5.56,5.04666666666667,5.26666666666667,3502,2.44108283333333,2.6520771,3.42218763333333,5.52333333333333,3804568,410900,1182700,3377300,0.310863151874273,0.108001749475893,1997-04-01,8518.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.13511547172,7,5.04666666666667,5.68333333333333,7.57333333333333,8.18666666666667,0.573333333333333,1.18666666666667,0.636666666666667,7.61831749148179,9.05003369951467,NA,NA,NA,NA,0.246666666666667,-0.0133333333333328,0.106666666666666,0.146666666666667,0.116666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0099999999999989,0.226666666666667,0.445368433333333,0.474848066666667,0.1632548,NA,NA,NA,NA,1.85024601229049,-4.19780260236529,2.46706275110791,3.97740671960752,4.37162969786834,4.53549522183684
1997-07-01,7.75666666666667,7.17,6.57666666666667,6.59,5.565,5.48333333333333,5.04666666666667,5.13333333333333,3544.66666666667,2.83638506666667,2.80907233333333,3.14641926666667,5.53333333333333,3816381,411800,1230500,3401600,0.32242587938678,0.107903272760241,1997-07-01,8662.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.29326535619,6.57666666666667,5.04666666666667,5.565,7.17,7.75666666666667,0.593333333333334,1.18,0.518333333333333,7.61050286054139,9.0667959299603,NA,NA,NA,NA,0.00999999999999979,0,-0.423333333333334,-0.403333333333333,-0.429999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200000000000005,-0.00666666666666504,-0.118333333333334,0.395302233333334,0.156995233333333,-0.275768366666667,NA,NA,NA,NA,1.67622304456252,-0.781463094039658,2.3751563857352,3.60678712162871,4.21880609510132,4.11797481420645
1997-10-01,7.43666666666667,6.87666666666667,6.20333333333333,6.21666666666667,NA,5.59333333333333,5.09,5.16666666666667,3590.13333333333,2.50334086666667,2.44497386666667,2.9697995,5.50666666666667,3846706,430700,1241600,3414600,0.322769663187153,0.111965926171639,1997-10-01,8765.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029.37460279002,6.20333333333333,5.09,5.59333333333333,6.87666666666667,7.43666666666667,0.673333333333334,1.23333333333333,0.503333333333333,7.61548294712689,9.07862527175068,NA,NA,NA,NA,-0.0266666666666664,0.043333333333333,-0.373333333333333,-0.293333333333333,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0800000000000001,0.0533333333333328,-0.0149999999999997,-0.3330442,-0.364098466666666,-0.176619766666667,NA,NA,NA,NA,1.18293417903796,0.498008658549765,2.28489081695814,3.3612997237758,4.16129296400454,3.80669629049401
1998-01-01,7.25333333333333,6.66666666666667,5.93666666666667,5.95,NA,5.43333333333333,5.05333333333333,5.04666666666667,3595.63333333333,3.15142433333333,2.6285694,2.82329416666667,5.52,3872048,433200,1250500,3437500,0.322955707160655,0.111878778362252,1998-01-01,8866.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.12796270432,5.93666666666667,5.05333333333333,5.43333333333333,6.66666666666667,7.25333333333333,0.73,1.31666666666667,0.38,7.61683878048742,9.09003315324849,NA,NA,NA,NA,0.0133333333333328,-0.0366666666666662,-0.266666666666667,-0.21,-0.183333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566666666666666,0.0833333333333339,-0.123333333333333,0.648083466666666,0.183595533333333,-0.146505333333333,NA,NA,NA,NA,1.14078814978154,0.135583336052836,2.07304144623345,3.24226482627958,3.56333022451372,3.64457562740997
1998-04-01,7.25333333333333,6.63666666666667,5.91666666666667,5.93666666666667,NA,5.47333333333333,4.97666666666667,5.10666666666667,3538.23333333333,3.3668511,2.72494556666667,2.8700351,5.5,3790379,439800,1256000,3349300,0.331365280358508,0.116030613297509,1998-04-01,8969.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955.24226920316,5.91666666666667,4.97666666666667,5.47333333333333,6.63666666666667,7.25333333333333,0.72,1.33666666666667,0.496666666666667,7.57826938760773,9.10160739819104,NA,NA,NA,NA,-0.0199999999999996,-0.0766666666666671,-0.0199999999999996,-0.0300000000000002,-8.88178419700125e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0100000000000007,0.0199999999999987,0.116666666666667,0.215426766666666,0.0963761666666669,0.0467409333333331,NA,NA,NA,NA,1.15742449425511,-3.85693928796904,2.02973540954303,3.35821250776307,3.55408293828794,3.80313447927637
1998-07-01,7.12666666666667,6.49,5.58,5.60666666666667,NA,5.42333333333333,4.82333333333333,4.87,3581.23333333333,2.82561426666667,2.28409893333333,2.68209503333333,5.53333333333333,3762333,446000,1224200,3313200,0.325383213022345,0.118543467577166,1998-07-01,9121.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991.42830721434,5.58,4.82333333333333,5.42333333333333,6.49,7.12666666666667,0.91,1.54666666666667,0.600000000000001,7.59660740258347,9.11834536092243,NA,NA,NA,NA,0.0333333333333332,-0.153333333333333,-0.336666666666667,-0.146666666666667,-0.126666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.210000000000001,0.103333333333333,-0.541236833333333,-0.440846633333334,-0.187940066666667,NA,NA,NA,NA,1.67379627313835,1.83380149757415,2.28243579256972,3.9032754055736,4.34361934963981,4.49296897239687
1998-10-01,7.25,6.33333333333333,5.32,5.38,NA,5.03333333333333,4.25333333333333,4.29,3589.26666666667,2.4108884,2.16714473333333,2.12858526666667,4.86,3787391,452100,1278700,3334000,0.337620277388841,0.119369771961754,1998-10-01,9293.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.00751553422,5.32,4.25333333333333,5.03333333333333,6.33333333333333,7.25,1.01333333333333,1.93,0.78,7.57507555559773,9.13712334127777,NA,NA,NA,NA,-0.673333333333333,-0.57,-0.26,-0.156666666666667,0.123333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103333333333333,0.383333333333333,0.18,-0.414725866666667,-0.116954199999999,-0.553509766666667,NA,NA,NA,NA,1.87779803553401,-2.15318469857442,2.00417734579523,3.99104706000443,3.38711660383526,4.61854642534505
1999-01-01,7.40333333333333,6.42,5.6,5.66,NA,4.79,4.40666666666667,4.41333333333333,3502.83333333333,2.51809536666667,2.1061057,2.46203383333333,4.73333333333333,3794549,465700,1272300,3327500,0.335296763857839,0.122728682644499,1999-01-01,9411.682,5.05304347826087,5.1404347826087,5.23260869565217,5.86782608695652,5.75,6.1,6.37,6.9,5.38405653704768,4.59294780440952,4.14518260955811,3.94230433132337,3.85029563696488,3.80486522550168,3.77992174936378,3.76495652613432,3.75537392367487,3.74899562545444,3.74462608669115,3.74157826796822,3.7394043362659,3.73783478529557,3.73669129869212,3.73584345112676,3.73521303093952,3.73473913773246,3.73438260866248,1999-01-01,TRUE,1898.44653181006,5.6,4.40666666666667,4.79,6.42,7.40333333333333,0.82,1.80333333333333,0.383333333333333,7.54879121588841,9.14970696262114,0.69695652173913,0.959565217391304,1.13739130434783,1.03217391304348,-0.126666666666667,0.153333333333334,0.279999999999999,0.0866666666666669,0.153333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193333333333332,-0.126666666666666,-0.396666666666667,0.107206966666666,-0.0610390333333335,0.333448566666667,NA,NA,NA,NA,1.25836213433725,-2.62843397093162,1.98779160076114,4.09852409807373,3.31416972548224,4.7940682382375
1999-04-01,7.74,6.93333333333333,6.04,6.08666666666667,NA,4.86,4.45333333333333,4.58333333333333,3380.33333333333,3.5313149,2.70443526666667,2.83286366666667,4.74666666666667,3685167,484900,1258800,3199200,0.341585605211378,0.131581553834602,1999-04-01,9526.21,5.61863636363636,5.80909090909091,5.89954545454545,6.36136363636364,6.3,6.8,7.13,7.48,3.97849544611844,3.97979093681682,3.9886727549813,3.99841358444908,4.00361369956623,4.0037454475056,3.99975912137465,3.99271363561804,3.98336819085208,3.97230451757258,3.95990905978463,3.94645909829573,3.93210905248469,3.91704546321522,3.90136365457015,3.88513634421609,3.8684545321898,3.85135452313857,3.83389543403279,1999-04-01,TRUE,1780.87061337157,6.04,4.45333333333333,4.86,6.93333333333333,7.74,0.893333333333334,1.7,0.406666666666667,7.4848576323472,9.16180222604749,0.681363636363636,0.990909090909091,1.23045454545455,1.11863636363636,0.0133333333333336,0.046666666666666,0.44,0.513333333333334,0.336666666666667,-1.40556109092924,-0.613156867592701,-0.156509854576806,0.0561092531257006,0.153318062601353,0.198880222003922,0.219837372010875,0.227757109483711,0.227994267177205,0.223308892118132,0.21528297309348,0.204880830327511,0.192704716218791,0.179210677919654,0.164672355878024,0.149292893089325,0.133241501250287,0.116615385406103,0.0995128253703057,0.0733333333333333,-0.103333333333333,0.0233333333333343,1.01321953333333,0.598329566666667,0.370829833333334,-0.0155928853754945,0.0313438735177876,0.0930632411067194,0.0864624505928857,1.20952634263478,-6.39335835412052,1.95880446383423,4.06531046297707,3.18498062737609,4.83301322014404
1999-07-01,8.1,7.32666666666667,6.34,6.40333333333333,NA,5.22666666666667,4.65,4.77666666666667,3328.76666666667,3.06091436666667,2.63098596666667,3.09219016666667,5.09333333333333,3667597,489000,1281400,3175400,0.349384079003227,0.133329806955344,1999-07-01,9686.626,5.66190476190476,5.80190476190476,5.9152380952381,6.49619047619048,6.46,6.97,7.25,7.68,5.78808096476964,4.56839522861299,4.16083805901664,4.04967621394566,4.02052856626965,4.01216192472549,4.00917618615287,4.007771389825,4.00699043273926,4.00649520329067,4.00619045893351,4.0059856800806,4.00585711570013,4.00577139854431,4.0057190145765,4.00568568138849,4.00566188494364,4.00565234820048,4.00564283416385,1999-07-01,TRUE,1721.92477355064,6.34,4.65,5.22666666666667,7.32666666666667,8.1,0.986666666666667,1.76,0.576666666666667,7.45119799852277,9.17850145023675,0.798095238095238,1.16809523809524,1.3347619047619,1.18380952380952,0.346666666666667,0.196666666666666,0.3,0.393333333333334,0.359999999999999,1.8095855186512,0.588604291796169,0.172165304035336,0.0512626294965859,0.0169148667034138,0.00841647721988181,0.00941706477821525,0.0150577542069676,0.0236222418871792,0.03419068571809,0.0462813991488824,0.0595265817848651,0.0737480632154459,0.088725935329089,0.104355360006357,0.120549337172405,0.137207352753841,0.154297825061914,0.171747400131061,0.0933333333333337,0.0599999999999996,0.17,-0.470400533333333,-0.0734493000000001,0.2593265,0.116731601731602,0.177186147186147,0.104307359307359,0.0651731601731598,1.66992241892672,-3.36596338244304,2.12106065880649,4.47218764217742,3.79244171818555,5.43698648956233
1999-10-01,8.24,7.48666666666667,6.55,6.61,NA,5.85333333333333,5.04333333333333,5.20666666666667,3295.8,2.10599873333333,2.08955296666667,3.16079296666667,5.30666666666667,3715531,478000,1268700,3233900,0.341458596362135,0.128649175582171,1999-10-01,9900.169,6.10454545454545,6.18636363636364,6.27545454545455,6.69454545454545,6.86,7.2,7.46,7.77,4.3629636331038,4.43472727862271,4.4077680977908,4.35460003939542,4.30132272026756,4.25595909898931,4.2198271968148,4.1919545693831,4.17074996774847,4.15473632379012,4.14265454899181,4.1335409337824,4.12664092670788,4.12140453945507,4.11740909923207,4.11436815695329,4.11203182827343,4.11023638465188,4.10884542898698,1999-10-01,TRUE,1746.41880522596,6.55,5.04333333333333,5.85333333333333,7.48666666666667,8.24,0.936666666666667,1.69,0.81,7.46532257317247,9.20030710668405,0.755454545454546,1.01363636363636,1.18454545454545,1.07545454545455,0.213333333333333,0.393333333333334,0.21,0.159999999999999,0.140000000000001,-1.42511733166583,-0.133667949990277,0.246930038774167,0.30492382544976,0.280794153997908,0.243797174263828,0.21065101066193,0.184183179558097,0.163759535009211,0.148241120499449,0.136464090058297,0.127555253701807,0.120783811007744,0.115633140910755,0.111690084655564,0.108682475564799,0.106369943329782,0.104584036451396,0.103202594823135,-0.0500000000000007,-0.0699999999999994,0.233333333333333,-0.954915633333334,-0.541433,0.0686028000000003,-0.0426406926406919,-0.154458874458874,-0.15021645021645,-0.108354978354979,2.18056564472953,1.4124574649693,1.98980968013177,4.88042803561172,3.63734109321466,5.99628770921398
2000-01-01,8.33,7.71333333333333,6.54333333333333,6.59333333333333,NA,5.87,5.52,5.69,3271.13333333333,2.90649726666667,2.6508101,3.45491396666667,5.67666666666667,3687974,501700,1085000,3182800,0.294199471037486,0.136036750801389,2000-01-01,10002.179,6.52826086956522,6.50391304347826,6.25652173913043,6.3804347826087,7.36,7.67,7.75,7.92,4.31633476589037,4.38669996676238,4.34453477030215,4.27156083480172,4.19915215865425,4.13767825002256,4.08907827087071,4.05209564126056,4.02457389624223,4.00439132814822,3.98973478441653,3.97911740385968,3.97146956816963,3.96597386443097,3.96201308913853,3.95916521030924,3.95710000784501,3.9556087307308,3.95454350761745,2000-01-01,TRUE,1863.7732868688,6.54333333333333,5.52,5.87,7.71333333333333,8.33,1.17,1.78666666666667,0.35,7.53035836063204,9.21055824823943,0.831739130434783,1.16608695652174,1.49347826086957,1.5395652173913,0.37,0.476666666666667,-0.00666666666666682,0.226666666666667,0.0899999999999999,-0.0466288672134336,-0.0480273118603378,-0.0632333274886534,-0.083039204593705,-0.102170561613301,-0.118280848966758,-0.130748925944091,-0.139858928122539,-0.146176071506243,-0.150344995641897,-0.152919764575279,-0.154423529922725,-0.155171358538241,-0.155430675024099,-0.155396010093539,-0.155202946644056,-0.154931820428419,-0.154627653921073,-0.15430192136953,0.233333333333333,0.0966666666666667,-0.46,0.800498533333334,0.561257133333334,0.294121,0.0762845849802369,0.152450592885375,0.308932806324111,0.464110671936759,1.02511415553774,6.50357874595704,2.19495964568797,5.59361388661118,4.07161975743507,6.80561245759847
2000-04-01,8.59333333333333,7.76666666666667,6.28666666666667,6.33666666666667,NA,6.40666666666667,5.71333333333333,5.96,3150.6,2.1384506,2.55431553333333,3.23046356666667,6.27333333333333,3495713,504900,1060700,2987300,0.303428799789914,0.144434053939783,2000-04-01,10247.72,6.48181818181818,6.30090909090909,6.09727272727273,6.28272727272727,7.43,7.7,7.87,8.01,4.08642276850614,4.12593182650479,4.13222724741155,4.11712271516973,4.08883177150379,4.05296814441681,4.01343178749084,3.97275910594247,3.93269090218977,3.89425910602916,3.85814545371316,3.82466817985881,3.79398182305423,3.7660681551153,3.74086363749071,3.71819546005943,3.69792727990584,3.67984545230866,3.66374089501121,2000-04-01,TRUE,1739.56329303922,6.28666666666667,5.71333333333333,6.40666666666667,7.76666666666667,8.59333333333333,1.48,2.30666666666667,0.693333333333333,7.46138937969563,9.23481052079893,0.948181818181818,1.39909090909091,1.77272727272727,1.72727272727273,0.596666666666667,0.193333333333333,-0.256666666666666,0.0533333333333337,0.263333333333334,-0.229911997384233,-0.260768140257582,-0.212307522890597,-0.154438119631983,-0.11032038715046,-0.0847101056057467,-0.0756464833798614,-0.0793365353180953,-0.0918829940524519,-0.110132222119057,-0.131589330703375,-0.154449224000865,-0.177487745115408,-0.199905709315667,-0.221149451647823,-0.24096975024981,-0.259172727939169,-0.275763278422148,-0.290802612606246,0.31,0.52,0.343333333333334,-0.768046666666667,-0.0964945666666668,-0.2244504,0.116442687747035,0.23300395256917,0.279249011857707,0.187707509881422,2.4252272559508,-6.89689809364111,2.28074807599166,5.76231790974034,4.22688342461772,7.13331502447275
2000-07-01,8.32,7.60666666666667,NA,6.10333333333333,NA,6.49333333333333,6.01666666666667,6.01666666666667,3118.63333333333,3.5184685,3.19865843333333,2.99798813333333,6.52,3438416,511400,1038800,2936300,0.30211585799973,0.148731276262093,2000-07-01,10318.165,6.0815,5.9345,5.799,6.094,7.06,7.29,7.61,7.93,4.07271497249603,4.12913496494293,4.10613996982574,4.05671999454498,4.00424001216888,3.95787000656128,3.92023000717163,3.89112000465393,3.86929001808167,3.85327001810074,3.84169996976852,3.83343498706818,3.82759500741959,3.82351499795914,3.82064502239227,3.81869002580643,3.81730999946594,3.81637001037598,3.81572501659393,2000-07-01,TRUE,1712.6064321866,6.10333333333333,6.01666666666667,6.49333333333333,7.60666666666667,8.32,1.50333333333333,2.21666666666667,0.476666666666667,7.4457717183871,9.24166121314795,0.978499999999999,1.3555,1.811,1.836,0.246666666666666,0.303333333333333,-0.183333333333334,-0.16,-0.273333333333333,-0.0137077960101042,0.00320313843813747,-0.026087277585809,-0.0604027206247499,-0.0845917593349119,-0.0950981378555307,-0.0932017803192138,-0.0816391012885358,-0.0634008841081082,-0.0409890879284225,-0.016445483944632,0.00876680720936207,0.0336131843653602,0.0574468428438362,0.0797813849015681,0.100494565747001,0.119382719560103,0.136524558067321,0.151984121582725,0.0233333333333334,-0.0899999999999999,-0.216666666666667,1.3800179,0.6443429,-0.232475433333333,0.0303181818181812,-0.0435909090909092,0.0382727272727275,0.108727272727273,0.68506923490137,-1.56176613085295,2.09620630144592,5.79748390414894,3.66911967315231,7.03293995832274
